	Match	ALC (%)
5007	Matched	90.0
5008	Matched	90.0
5009	Matched	90.0
5010	not detected	90.0
5011	Matched	90.0
5012	Matched	90.0
5013	Matched	90.0
5014	not detected	90.0
5015	Matched	90.0
5016	Matched	90.0
5017	Matched	90.0
5018	not detected	90.0
5019	Matched	90.0
5020	Matched	90.0
5021	Matched	90.0
5022	Matched	90.0
5023	not detected	90.0
5024	not detected	90.0
5025	not detected	90.0
5026	not detected	90.0
5027	not detected	90.0
5028	Matched	90.0
5029	not detected	90.0
5030	Matched	90.0
5031	not detected	90.0
5032	Matched	90.0
5033	Matched	90.0
5034	not detected	90.0
5035	not detected	90.0
5036	Matched	90.0
5037	not detected	90.0
5038	Matched	90.0
5039	Matched	90.0
5040	Matched	90.0
5041	not detected	90.0
5042	Matched	90.0
5043	Matched	90.0
5044	not detected	90.0
5045	Matched	90.0
5046	Matched	90.0
5047	Matched	90.0
5048	Matched	90.0
5049	Matched	90.0
5050	Matched	90.0
5051	Matched	90.0
5052	Matched	90.0
5053	not detected	90.0
5054	not detected	90.0
5055	Matched	90.0
5056	not detected	90.0
5057	Matched	90.0
5058	Matched	90.0
5059	Matched	90.0
5060	Matched	90.0
5061	Matched	90.0
5062	not detected	90.0
5063	not detected	90.0
5064	Matched	90.0
5065	not detected	90.0
5066	not detected	90.0
5067	not detected	90.0
5068	Matched	90.0
5069	Matched	90.0
5070	Matched	90.0
5071	Matched	90.0
5072	Matched	90.0
5073	Matched	90.0
5074	Matched	90.0
5075	not detected	90.0
5076	not detected	90.0
5077	Matched	90.0
5078	Matched	90.0
5079	Matched	90.0
5080	Matched	90.0
5081	Matched	90.0
5082	Matched	90.0
5083	not detected	90.0
5084	not detected	90.0
5085	Matched	90.0
5086	Matched	90.0
5087	Matched	90.0
5088	Matched	90.0
5089	Matched	90.0
5090	Matched	90.0
5091	not detected	90.0
5092	Matched	90.0
5093	Matched	90.0
5094	Matched	90.0
5095	not detected	90.0
5096	Matched	90.0
5097	not detected	90.0
5098	not detected	90.0
5099	not detected	90.0
5100	Matched	90.0
5101	Matched	90.0
5102	Matched	90.0
5103	Matched	90.0
5104	not detected	90.0
5105	not detected	90.0
5106	not detected	90.0
5107	not detected	90.0
5108	Matched	90.0
5109	Matched	90.0
5110	not detected	90.0
5111	Matched	90.0
5112	not detected	90.0
5113	Matched	90.0
5114	not detected	90.0
5115	Matched	90.0
5116	Matched	90.0
5117	Matched	90.0
5118	Matched	90.0
5119	Matched	90.0
5120	Matched	90.0
5121	Matched	90.0
5122	Matched	90.0
5123	Matched	90.0
5124	not detected	90.0
5125	Matched	90.0
5126	Matched	90.0
5127	not detected	90.0
5128	not detected	90.0
5129	not detected	90.0
5130	Matched	90.0
5131	Matched	90.0
5132	not detected	90.0
5133	Matched	90.0
5134	Matched	90.0
5135	Matched	90.0
5136	Matched	90.0
5137	not detected	90.0
5138	not detected	90.0
5139	Matched	90.0
5140	Matched	90.0
5141	Matched	90.0
5142	not detected	90.0
5143	Matched	90.0
5144	Matched	90.0
5145	not detected	90.0
5146	Matched	90.0
5147	Matched	90.0
5148	not detected	90.0
5149	Matched	90.0
5150	Matched	90.0
5151	not detected	90.0
5152	Matched	90.0
5153	Matched	90.0
5154	Matched	90.0
5155	Matched	90.0
5156	not detected	90.0
5157	not detected	90.0
5158	Matched	90.0
5159	Matched	90.0
5160	Matched	90.0
5161	not detected	90.0
5162	Matched	90.0
5163	Matched	90.0
5164	Matched	90.0
5165	not detected	90.0
5166	Matched	90.0
5167	not detected	90.0
5168	Matched	90.0
5169	Matched	90.0
5170	not detected	90.0
5171	Matched	90.0
5172	Matched	90.0
5173	Matched	90.0
5174	Matched	90.0
5175	not detected	90.0
5176	Matched	90.0
5177	Matched	90.0
5178	Matched	90.0
5179	Matched	90.0
5180	Matched	90.0
5181	Matched	90.0
5182	not detected	90.0
5183	Matched	90.0
5184	Matched	90.0
5185	Matched	90.0
5186	not detected	90.0
5187	not detected	90.0
5188	not detected	90.0
5189	Matched	90.0
5190	not detected	90.0
5191	not detected	90.0
5192	Matched	90.0
5193	Matched	90.0
5194	Matched	90.0
5195	not detected	90.0
5196	Matched	90.0
5197	Matched	90.0
5198	Matched	90.0
5199	Matched	90.0
5200	Matched	90.0
5201	not detected	90.0
5202	Matched	90.0
5203	Matched	90.0
5204	Matched	90.0
5205	Matched	90.0
5206	Matched	90.0
5207	Matched	90.0
5208	Matched	90.0
5209	not detected	90.0
5210	Matched	90.0
5211	not detected	90.0
5212	Matched	90.0
5213	Matched	90.0
5214	Matched	90.0
5215	Matched	90.0
5216	Matched	90.0
5217	Matched	90.0
5218	Matched	90.0
5219	Matched	90.0
5220	Matched	90.0
5221	not detected	90.0
5222	Matched	90.0
5223	Matched	90.0
5224	not detected	90.0
5225	Matched	90.0
5226	Matched	90.0
5227	Matched	90.0
5228	not detected	90.0
5229	not detected	90.0
5230	Matched	90.0
5231	Matched	90.0
5232	Matched	90.0
5233	Matched	90.0
5234	Matched	90.0
5235	Matched	90.0
5236	Matched	90.0
5237	Matched	89.0
5238	not detected	89.0
5239	Matched	89.0
5240	not detected	89.0
5241	Matched	89.0
5242	Matched	89.0
5243	Matched	89.0
5244	not detected	89.0
5245	not detected	89.0
5246	Matched	89.0
5247	Matched	89.0
5248	not detected	89.0
5249	not detected	89.0
5250	Matched	89.0
5251	Matched	89.0
5252	Matched	89.0
5253	Matched	89.0
5254	not detected	89.0
5255	not detected	89.0
5256	not detected	89.0
5257	not detected	89.0
5258	Matched	89.0
5259	Matched	89.0
5260	Matched	89.0
5261	Matched	89.0
5262	Matched	89.0
5263	Matched	89.0
5264	Matched	89.0
5265	Matched	89.0
5266	Matched	89.0
5267	Matched	89.0
5268	Matched	89.0
5269	not detected	89.0
5270	not detected	89.0
5271	Matched	89.0
5272	Matched	89.0
5273	Matched	89.0
5274	not detected	89.0
5275	not detected	89.0
5276	Matched	89.0
5277	Matched	89.0
5278	Matched	89.0
5279	Matched	89.0
5280	not detected	89.0
5281	Matched	89.0
5282	Matched	89.0
5283	Matched	89.0
5284	Matched	89.0
5285	Matched	89.0
5286	Matched	89.0
5287	not detected	89.0
5288	Matched	89.0
5289	Matched	89.0
5290	Matched	89.0
5291	not detected	89.0
5292	not detected	89.0
5293	Matched	89.0
5294	Matched	89.0
5295	Matched	89.0
5296	Matched	89.0
5297	Matched	89.0
5298	Matched	89.0
5299	not detected	89.0
5300	Matched	89.0
5301	Matched	89.0
5302	not detected	89.0
5303	Matched	89.0
5304	Matched	89.0
5305	Matched	89.0
5306	not detected	89.0
5307	Matched	89.0
5308	Matched	89.0
5309	Matched	89.0
5310	Matched	89.0
5311	not detected	89.0
5312	Matched	89.0
5313	not detected	89.0
5314	not detected	89.0
5315	Matched	89.0
5316	Matched	89.0
5317	Matched	89.0
5318	Matched	89.0
5319	Matched	89.0
5320	Matched	89.0
5321	Matched	89.0
5322	Matched	89.0
5323	not detected	89.0
5324	Matched	89.0
5325	not detected	89.0
5326	Matched	89.0
5327	not detected	89.0
5328	Matched	89.0
5329	Matched	89.0
5330	not detected	89.0
5331	not detected	89.0
5332	Matched	89.0
5333	Matched	89.0
5334	Matched	89.0
5335	Matched	89.0
5336	Matched	89.0
5337	Matched	89.0
5338	not detected	89.0
5339	not detected	89.0
5340	Matched	89.0
5341	not detected	89.0
5342	Matched	89.0
5343	Matched	89.0
5344	not detected	89.0
5345	Matched	89.0
5346	Matched	89.0
5347	Matched	89.0
5348	not detected	89.0
5349	not detected	89.0
5350	Matched	89.0
5351	Matched	89.0
5352	Matched	89.0
5353	Matched	89.0
5354	Matched	89.0
5355	not detected	89.0
5356	Matched	89.0
5357	Matched	89.0
5358	Matched	89.0
5359	not detected	89.0
5360	not detected	89.0
5361	Matched	89.0
5362	not detected	89.0
5363	Matched	89.0
5364	Matched	89.0
5365	Matched	89.0
5366	Matched	89.0
5367	Matched	89.0
5368	Matched	89.0
5369	Matched	89.0
5370	Matched	89.0
5371	Matched	89.0
5372	Matched	89.0
5373	Matched	89.0
5374	Matched	89.0
5375	Matched	89.0
5376	Matched	89.0
5377	Matched	89.0
5378	Matched	89.0
5379	Matched	89.0
5380	Matched	89.0
5381	Matched	89.0
5382	Matched	89.0
5383	not detected	89.0
5384	Matched	89.0
5385	Matched	89.0
5386	Matched	89.0
5387	Matched	89.0
5388	not detected	89.0
5389	Matched	89.0
5390	not detected	89.0
5391	Matched	89.0
5392	Matched	89.0
5393	not detected	89.0
5394	Matched	89.0
5395	Matched	89.0
5396	Matched	89.0
5397	Matched	89.0
5398	not detected	89.0
5399	not detected	89.0
5400	Matched	89.0
5401	Matched	89.0
5402	not detected	89.0
5403	Matched	89.0
5404	Matched	89.0
5405	not detected	89.0
5406	Matched	89.0
5407	not detected	89.0
5408	not detected	89.0
5409	not detected	89.0
5410	Matched	89.0
5411	Matched	89.0
5412	Matched	89.0
5413	Matched	89.0
5414	Matched	89.0
5415	Matched	89.0
5416	Matched	89.0
5417	Matched	89.0
5418	Matched	89.0
5419	Matched	89.0
5420	Matched	89.0
5421	Matched	89.0
5422	Matched	89.0
5423	Matched	89.0
5424	Matched	89.0
5425	not detected	89.0
5426	not detected	89.0
5427	Matched	89.0
5428	Matched	89.0
5429	Matched	89.0
5430	Matched	89.0
5431	Matched	89.0
5432	Matched	89.0
5433	Matched	89.0
5434	Matched	89.0
5435	Matched	89.0
5436	Matched	89.0
5437	Matched	89.0
5438	Matched	89.0
5439	Matched	89.0
5440	Matched	89.0
5441	not detected	89.0
5442	Matched	89.0
5443	not detected	89.0
5444	Matched	89.0
5445	Matched	89.0
5446	Matched	89.0
5447	Matched	89.0
5448	Matched	89.0
5449	Matched	89.0
5450	Matched	89.0
5451	not detected	89.0
5452	Matched	89.0
5453	not detected	89.0
5454	Matched	89.0
5455	not detected	89.0
5456	not detected	89.0
5457	Matched	89.0
5458	Matched	89.0
5459	not detected	89.0
5460	Matched	89.0
5461	Matched	89.0
5462	Matched	89.0
5463	Matched	89.0
5464	Matched	89.0
5465	Matched	89.0
5466	not detected	89.0
5467	Matched	89.0
5468	not detected	89.0
5469	not detected	89.0
5470	Matched	89.0
5471	Matched	89.0
5472	not detected	89.0
5473	not detected	89.0
5474	Matched	89.0
5475	Matched	89.0
5476	Matched	89.0
5477	Matched	89.0
5478	Matched	89.0
5479	Matched	89.0
5480	not detected	89.0
5481	not detected	89.0
5482	not detected	89.0
5483	Matched	89.0
5484	Matched	89.0
5485	Matched	89.0
5486	Matched	89.0
5487	Matched	89.0
5488	Matched	89.0
5489	Matched	89.0
5490	Matched	89.0
5491	Matched	89.0
5492	Matched	89.0
5493	Matched	89.0
5494	not detected	89.0
5495	Matched	89.0
5496	Matched	89.0
5497	Matched	89.0
5498	Matched	89.0
5499	not detected	89.0
5500	Matched	89.0
5501	not detected	89.0
5502	Matched	89.0
5503	Matched	89.0
5504	Matched	89.0
5505	Matched	89.0
5506	not detected	89.0
5507	Matched	89.0
5508	Matched	89.0
5509	Matched	89.0
5510	Matched	89.0
5511	Matched	89.0
5512	Matched	89.0
5513	not detected	89.0
5514	Matched	89.0
5515	not detected	89.0
5516	Matched	89.0
5517	Matched	89.0
5518	Matched	89.0
5519	Matched	89.0
5520	not detected	89.0
5521	not detected	89.0
5522	not detected	89.0
5523	Matched	89.0
5524	Matched	89.0
5525	Matched	89.0
5526	Matched	89.0
5527	Matched	89.0
5528	not detected	89.0
5529	not detected	89.0
5530	not detected	89.0
5531	Matched	89.0
5532	Matched	89.0
5533	Matched	89.0
5534	Matched	89.0
5535	not detected	89.0
5536	not detected	89.0
5537	not detected	89.0
5538	not detected	89.0
5539	Matched	89.0
5540	not detected	89.0
5541	Matched	89.0
5542	Matched	89.0
5543	not detected	89.0
5544	Matched	89.0
5545	not detected	89.0
5546	Matched	89.0
5547	Matched	89.0
5548	not detected	89.0
5549	not detected	89.0
5550	not detected	89.0
5551	Matched	89.0
5552	Matched	89.0
5553	Matched	89.0
5554	Matched	89.0
5555	Matched	89.0
5556	Matched	89.0
5557	Matched	89.0
5558	Matched	89.0
5559	not detected	89.0
5560	Matched	89.0
5561	not detected	89.0
5562	Matched	89.0
5563	Matched	89.0
5564	Matched	89.0
5565	Matched	89.0
5566	not detected	89.0
5567	Matched	89.0
5568	Matched	89.0
5569	Matched	89.0
5570	Matched	89.0
5571	Matched	89.0
5572	Matched	89.0
5573	Matched	89.0
5574	Matched	89.0
5575	not detected	89.0
5576	not detected	89.0
5577	Matched	89.0
5578	not detected	89.0
5579	Matched	89.0
5580	Matched	89.0
5581	Matched	89.0
5582	Matched	89.0
5583	Matched	89.0
5584	Matched	89.0
5585	Matched	89.0
5586	Matched	89.0
5587	Matched	89.0
5588	Matched	89.0
5589	Matched	89.0
5590	Matched	89.0
5591	not detected	89.0
5592	Matched	89.0
5593	Matched	89.0
5594	Matched	89.0
5595	Matched	89.0
5596	not detected	89.0
5597	Matched	89.0
5598	Matched	89.0
5599	Matched	89.0
5600	Matched	89.0
5601	not detected	89.0
5602	Matched	89.0
5603	Matched	89.0
5604	Matched	89.0
5605	Matched	89.0
5606	Matched	89.0
5607	Matched	89.0
5608	Matched	89.0
5609	Matched	89.0
5610	not detected	89.0
5611	Matched	89.0
5612	not detected	89.0
5613	Matched	89.0
5614	not detected	89.0
5615	not detected	89.0
5616	not detected	89.0
5617	Matched	89.0
5618	not detected	89.0
5619	Matched	89.0
5620	Matched	89.0
5621	Matched	89.0
5622	Matched	89.0
5623	Matched	89.0
5624	Matched	89.0
5625	not detected	89.0
5626	Matched	89.0
5627	Matched	89.0
5628	Matched	89.0
5629	Matched	89.0
5630	Matched	89.0
5631	Matched	89.0
5632	Matched	89.0
5633	Matched	89.0
5634	Matched	89.0
5635	Matched	89.0
5636	Matched	89.0
5637	not detected	89.0
5638	not detected	89.0
5639	Matched	89.0
5640	Matched	89.0
5641	not detected	89.0
5642	not detected	89.0
5643	Matched	89.0
5644	not detected	89.0
5645	not detected	89.0
5646	Matched	89.0
5647	Matched	89.0
5648	Matched	89.0
5649	not detected	89.0
5650	Matched	89.0
5651	not detected	89.0
5652	not detected	89.0
5653	Matched	89.0
5654	Matched	89.0
5655	Matched	89.0
5656	not detected	89.0
5657	Matched	89.0
5658	Matched	89.0
5659	Matched	89.0
5660	Matched	89.0
5661	Matched	89.0
5662	not detected	89.0
5663	Matched	89.0
5664	Matched	89.0
5665	Matched	89.0
5666	not detected	89.0
5667	not detected	89.0
5668	Matched	89.0
5669	Matched	89.0
5670	not detected	89.0
5671	not detected	89.0
5672	Matched	89.0
5673	Matched	89.0
5674	Matched	89.0
5675	Matched	89.0
5676	Matched	89.0
5677	Matched	89.0
5678	Matched	89.0
5679	not detected	89.0
5680	Matched	89.0
5681	Matched	89.0
5682	Matched	88.0
5683	Matched	88.0
5684	Matched	88.0
5685	Matched	88.0
5686	Matched	88.0
5687	Matched	88.0
5688	not detected	88.0
5689	Matched	88.0
5690	Matched	88.0
5691	Matched	88.0
5692	Matched	88.0
5693	not detected	88.0
5694	Matched	88.0
5695	Matched	88.0
5696	Matched	88.0
5697	not detected	88.0
5698	Matched	88.0
5699	Matched	88.0
5700	not detected	88.0
5701	Matched	88.0
5702	Matched	88.0
5703	not detected	88.0
5704	not detected	88.0
5705	Matched	88.0
5706	Matched	88.0
5707	Matched	88.0
5708	Matched	88.0
5709	Matched	88.0
5710	Matched	88.0
5711	not detected	88.0
5712	not detected	88.0
5713	not detected	88.0
5714	not detected	88.0
5715	not detected	88.0
5716	Matched	88.0
5717	Matched	88.0
5718	Matched	88.0
5719	not detected	88.0
5720	Matched	88.0
5721	not detected	88.0
5722	not detected	88.0
5723	Matched	88.0
5724	Matched	88.0
5725	Matched	88.0
5726	Matched	88.0
5727	Matched	88.0
5728	not detected	88.0
5729	Matched	88.0
5730	not detected	88.0
5731	Matched	88.0
5732	Matched	88.0
5733	Matched	88.0
5734	Matched	88.0
5735	Matched	88.0
5736	Matched	88.0
5737	Matched	88.0
5738	not detected	88.0
5739	not detected	88.0
5740	not detected	88.0
5741	Matched	88.0
5742	not detected	88.0
5743	Matched	88.0
5744	Matched	88.0
5745	Matched	88.0
5746	Matched	88.0
5747	not detected	88.0
5748	not detected	88.0
5749	not detected	88.0
5750	not detected	88.0
5751	Matched	88.0
5752	Matched	88.0
5753	Matched	88.0
5754	not detected	88.0
5755	not detected	88.0
5756	Matched	88.0
5757	Matched	88.0
5758	not detected	88.0
5759	Matched	88.0
5760	Matched	88.0
5761	not detected	88.0
5762	Matched	88.0
5763	Matched	88.0
5764	Matched	88.0
5765	Matched	88.0
5766	Matched	88.0
5767	Matched	88.0
5768	Matched	88.0
5769	Matched	88.0
5770	Matched	88.0
5771	Matched	88.0
5772	Matched	88.0
5773	Matched	88.0
5774	not detected	88.0
5775	Matched	88.0
5776	Matched	88.0
5777	Matched	88.0
5778	not detected	88.0
5779	Matched	88.0
5780	not detected	88.0
5781	Matched	88.0
5782	not detected	88.0
5783	not detected	88.0
5784	not detected	88.0
5785	not detected	88.0
5786	Matched	88.0
5787	not detected	88.0
5788	Matched	88.0
5789	Matched	88.0
5790	not detected	88.0
5791	Matched	88.0
5792	not detected	88.0
5793	not detected	88.0
5794	Matched	88.0
5795	Matched	88.0
5796	Matched	88.0
5797	Matched	88.0
5798	Matched	88.0
5799	not detected	88.0
5800	Matched	88.0
5801	Matched	88.0
5802	Matched	88.0
5803	Matched	88.0
5804	Matched	88.0
5805	not detected	88.0
5806	Matched	88.0
5807	not detected	88.0
5808	Matched	88.0
5809	not detected	88.0
5810	Matched	88.0
5811	not detected	88.0
5812	Matched	88.0
5813	Matched	88.0
5814	Matched	88.0
5815	not detected	88.0
5816	Matched	88.0
5817	Matched	88.0
5818	Matched	88.0
5819	Matched	88.0
5820	Matched	88.0
5821	Matched	88.0
5822	Matched	88.0
5823	Matched	88.0
5824	Matched	88.0
5825	not detected	88.0
5826	Matched	88.0
5827	not detected	88.0
5828	Matched	88.0
5829	Matched	88.0
5830	Matched	88.0
5831	not detected	88.0
5832	not detected	88.0
5833	Matched	88.0
5834	Matched	88.0
5835	Matched	88.0
5836	Matched	88.0
5837	Matched	88.0
5838	Matched	88.0
5839	Matched	88.0
5840	Matched	88.0
5841	Matched	88.0
5842	Matched	88.0
5843	Matched	88.0
5844	Matched	88.0
5845	Matched	88.0
5846	Matched	88.0
5847	Matched	88.0
5848	Matched	88.0
5849	Matched	88.0
5850	Matched	88.0
5851	not detected	88.0
5852	Matched	88.0
5853	Matched	88.0
5854	Matched	88.0
5855	not detected	88.0
5856	not detected	88.0
5857	Matched	88.0
5858	Matched	88.0
5859	Matched	88.0
5860	Matched	88.0
5861	Matched	88.0
5862	not detected	88.0
5863	Matched	88.0
5864	not detected	88.0
5865	Matched	88.0
5866	Matched	88.0
5867	Matched	88.0
5868	Matched	88.0
5869	Matched	88.0
5870	Matched	88.0
5871	Matched	88.0
5872	not detected	88.0
5873	Matched	88.0
5874	Matched	88.0
5875	Matched	88.0
5876	Matched	88.0
5877	Matched	88.0
5878	Matched	88.0
5879	Matched	88.0
5880	Matched	88.0
5881	Matched	88.0
5882	Matched	88.0
5883	Matched	88.0
5884	Matched	88.0
5885	not detected	88.0
5886	Matched	88.0
5887	not detected	88.0
5888	Matched	88.0
5889	Matched	88.0
5890	Matched	88.0
5891	not detected	88.0
5892	Matched	88.0
5893	Matched	88.0
5894	Matched	88.0
5895	Matched	88.0
5896	Matched	88.0
5897	Matched	88.0
5898	not detected	88.0
5899	not detected	88.0
5900	Matched	88.0
5901	Matched	88.0
5902	not detected	88.0
5903	not detected	88.0
5904	not detected	88.0
5905	not detected	88.0
5906	not detected	88.0
5907	Matched	88.0
5908	Matched	88.0
5909	Matched	88.0
5910	Matched	88.0
5911	Matched	88.0
5912	Matched	88.0
5913	Matched	88.0
5914	Matched	88.0
5915	Matched	88.0
5916	Matched	88.0
5917	Matched	88.0
5918	not detected	88.0
5919	not detected	88.0
5920	Matched	88.0
5921	not detected	88.0
5922	Matched	88.0
5923	Matched	88.0
5924	Matched	88.0
5925	Matched	88.0
5926	not detected	88.0
5927	Matched	88.0
5928	Matched	88.0
5929	not detected	88.0
5930	Matched	88.0
5931	not detected	88.0
5932	not detected	88.0
5933	not detected	88.0
5934	Matched	88.0
5935	Matched	88.0
5936	not detected	88.0
5937	not detected	88.0
5938	Matched	88.0
5939	Matched	88.0
5940	Matched	88.0
5941	Matched	88.0
5942	Matched	88.0
5943	Matched	88.0
5944	Matched	88.0
5945	Matched	88.0
5946	not detected	88.0
5947	Matched	88.0
5948	Matched	88.0
5949	not detected	88.0
5950	not detected	88.0
5951	not detected	88.0
5952	not detected	88.0
5953	not detected	88.0
5954	Matched	88.0
5955	Matched	88.0
5956	Matched	88.0
5957	Matched	88.0
5958	not detected	88.0
5959	Matched	88.0
5960	not detected	88.0
5961	Matched	88.0
5962	Matched	88.0
5963	Matched	88.0
5964	Matched	88.0
5965	Matched	88.0
5966	not detected	88.0
5967	Matched	88.0
5968	Matched	88.0
5969	Matched	88.0
5970	not detected	88.0
5971	Matched	88.0
5972	Matched	88.0
5973	Matched	88.0
5974	Matched	88.0
5975	Matched	88.0
5976	Matched	88.0
5977	not detected	88.0
5978	not detected	88.0
5979	Matched	88.0
5980	Matched	88.0
5981	not detected	88.0
5982	Matched	88.0
5983	Matched	88.0
5984	Matched	88.0
5985	Matched	88.0
5986	not detected	88.0
5987	Matched	88.0
5988	not detected	88.0
5989	Matched	88.0
5990	Matched	88.0
5991	Matched	88.0
5992	not detected	88.0
5993	not detected	88.0
5994	not detected	88.0
5995	Matched	88.0
5996	not detected	88.0
5997	Matched	88.0
5998	Matched	88.0
5999	Matched	88.0
6000	Matched	88.0
6001	Matched	88.0
6002	Matched	88.0
6003	not detected	88.0
6004	Matched	88.0
6005	Matched	88.0
6006	Matched	88.0
6007	Matched	88.0
6008	Matched	88.0
6009	Matched	88.0
6010	Matched	88.0
6011	not detected	88.0
6012	not detected	88.0
6013	Matched	88.0
6014	Matched	88.0
6015	Matched	88.0
6016	Matched	88.0
6017	Matched	88.0
6018	Matched	88.0
6019	not detected	88.0
6020	Matched	88.0
6021	Matched	88.0
6022	Matched	88.0
6023	not detected	88.0
6024	not detected	88.0
6025	Matched	88.0
6026	Matched	88.0
6027	Matched	88.0
6028	Matched	88.0
6029	not detected	88.0
6030	not detected	88.0
6031	not detected	88.0
6032	Matched	88.0
6033	not detected	88.0
6034	Matched	88.0
6035	Matched	88.0
6036	Matched	88.0
6037	Matched	88.0
6038	not detected	88.0
6039	not detected	88.0
6040	Matched	88.0
6041	Matched	88.0
6042	Matched	88.0
6043	not detected	88.0
6044	not detected	88.0
6045	Matched	88.0
6046	not detected	88.0
6047	Matched	88.0
6048	Matched	88.0
6049	not detected	88.0
6050	not detected	88.0
6051	Matched	88.0
6052	Matched	88.0
6053	Matched	88.0
6054	Matched	88.0
6055	Matched	88.0
6056	not detected	88.0
6057	Matched	88.0
6058	Matched	88.0
6059	Matched	88.0
6060	Matched	88.0
6061	not detected	88.0
6062	Matched	88.0
6063	Matched	88.0
6064	Matched	88.0
6065	Matched	88.0
6066	Matched	88.0
6067	not detected	88.0
6068	not detected	88.0
6069	Matched	88.0
6070	not detected	88.0
6071	Matched	88.0
6072	Matched	88.0
6073	not detected	88.0
6074	not detected	88.0
6075	not detected	88.0
6076	Matched	88.0
6077	Matched	88.0
6078	not detected	88.0
6079	not detected	88.0
6080	Matched	88.0
6081	Matched	88.0
6082	Matched	88.0
6083	not detected	88.0
6084	not detected	88.0
6085	Matched	88.0
6086	Matched	88.0
6087	not detected	88.0
6088	Matched	88.0
6089	Matched	88.0
6090	Matched	88.0
6091	not detected	88.0
6092	Matched	88.0
6093	Matched	88.0
6094	not detected	88.0
6095	Matched	88.0
6096	Matched	88.0
6097	Matched	88.0
6098	Matched	88.0
6099	Matched	88.0
6100	Matched	88.0
6101	Matched	88.0
6102	Matched	88.0
6103	not detected	88.0
6104	Matched	88.0
6105	Matched	88.0
6106	not detected	88.0
6107	Matched	88.0
6108	Matched	88.0
6109	Matched	88.0
6110	Matched	88.0
6111	Matched	87.0
6112	Matched	87.0
6113	Matched	87.0
6114	Matched	87.0
6115	Matched	87.0
6116	Matched	87.0
6117	Matched	87.0
6118	Matched	87.0
6119	Matched	87.0
6120	Matched	87.0
6121	not detected	87.0
6122	Matched	87.0
6123	not detected	87.0
6124	Matched	87.0
6125	Matched	87.0
6126	Matched	87.0
6127	Matched	87.0
6128	not detected	87.0
6129	not detected	87.0
6130	Matched	87.0
6131	Matched	87.0
6132	not detected	87.0
6133	Matched	87.0
6134	not detected	87.0
6135	Matched	87.0
6136	not detected	87.0
6137	Matched	87.0
6138	Matched	87.0
6139	not detected	87.0
6140	Matched	87.0
6141	not detected	87.0
6142	Matched	87.0
6143	not detected	87.0
6144	Matched	87.0
6145	Matched	87.0
6146	Matched	87.0
6147	Matched	87.0
6148	Matched	87.0
6149	Matched	87.0
6150	not detected	87.0
6151	Matched	87.0
6152	Matched	87.0
6153	Matched	87.0
6154	Matched	87.0
6155	Matched	87.0
6156	Matched	87.0
6157	Matched	87.0
6158	Matched	87.0
6159	not detected	87.0
6160	not detected	87.0
6161	Matched	87.0
6162	Matched	87.0
6163	Matched	87.0
6164	not detected	87.0
6165	Matched	87.0
6166	Matched	87.0
6167	not detected	87.0
6168	Matched	87.0
6169	Matched	87.0
6170	Matched	87.0
6171	Matched	87.0
6172	not detected	87.0
6173	Matched	87.0
6174	Matched	87.0
6175	Matched	87.0
6176	Matched	87.0
6177	not detected	87.0
6178	Matched	87.0
6179	Matched	87.0
6180	Matched	87.0
6181	Matched	87.0
6182	Matched	87.0
6183	Matched	87.0
6184	Matched	87.0
6185	Matched	87.0
6186	Matched	87.0
6187	Matched	87.0
6188	not detected	87.0
6189	Matched	87.0
6190	Matched	87.0
6191	not detected	87.0
6192	not detected	87.0
6193	not detected	87.0
6194	Matched	87.0
6195	Matched	87.0
6196	not detected	87.0
6197	Matched	87.0
6198	Matched	87.0
6199	Matched	87.0
6200	Matched	87.0
6201	Matched	87.0
6202	not detected	87.0
6203	Matched	87.0
6204	not detected	87.0
6205	not detected	87.0
6206	Matched	87.0
6207	Matched	87.0
6208	not detected	87.0
6209	Matched	87.0
6210	Matched	87.0
6211	not detected	87.0
6212	Matched	87.0
6213	Matched	87.0
6214	Matched	87.0
6215	Matched	87.0
6216	not detected	87.0
6217	Matched	87.0
6218	Matched	87.0
6219	not detected	87.0
6220	Matched	87.0
6221	Matched	87.0
6222	Matched	87.0
6223	not detected	87.0
6224	not detected	87.0
6225	Matched	87.0
6226	Matched	87.0
6227	Matched	87.0
6228	Matched	87.0
6229	not detected	87.0
6230	Matched	87.0
6231	Matched	87.0
6232	Matched	87.0
6233	Matched	87.0
6234	not detected	87.0
6235	not detected	87.0
6236	Matched	87.0
6237	Matched	87.0
6238	not detected	87.0
6239	not detected	87.0
6240	not detected	87.0
6241	not detected	87.0
6242	Matched	87.0
6243	not detected	87.0
6244	Matched	87.0
6245	Matched	87.0
6246	Matched	87.0
6247	Matched	87.0
6248	Matched	87.0
6249	Matched	87.0
6250	Matched	87.0
6251	Matched	87.0
6252	not detected	87.0
6253	Matched	87.0
6254	Matched	87.0
6255	not detected	87.0
6256	Matched	87.0
6257	Matched	87.0
6258	Matched	87.0
6259	Matched	87.0
6260	not detected	87.0
6261	Matched	87.0
6262	not detected	87.0
6263	Matched	87.0
6264	Matched	87.0
6265	Matched	87.0
6266	not detected	87.0
6267	Matched	87.0
6268	Matched	87.0
6269	Matched	87.0
6270	Matched	87.0
6271	Matched	87.0
6272	Matched	87.0
6273	Matched	87.0
6274	Matched	87.0
6275	Matched	87.0
6276	Matched	87.0
6277	Matched	87.0
